[kbplacer_plugin_action.py:65]: Plugin version: 0.12
[kbplacer_plugin_action.py:66]: Python version: '3.13.1 (main, Dec  4 2024, 18:05:56) [GCC 14.2.1 20240910]'
[kbplacer_plugin_action.py:67]: KiCad version: 8.0.8 with 4.2.2 gtk3 (phoenix) wxWidgets 3.2.6
[kbplacer_dialog.py:585]: Language: en
[kbplacer_plugin_action.py:75]: GUI state: {"layout_path": "/home/jthro/Downloads/keyboard-layout(1).json", "key_distance": [19.05, 19.05], "key_info": {"annotation_format": "SW{}", "position_option": "Default", "position": {"x": 0.0, "y": 0.0, "orientation": 0.0, "side": "Front"}, "template_path": ""}, "enable_diode_placement": true, "route_switches_with_diodes": true, "optimize_diodes_orientation": false, "diode_info": {"annotation_format": "D{}", "position_option": "Default", "position": {"x": 5.08, "y": 3.03, "orientation": 90.0, "side": "Back"}, "template_path": ""}, "additional_elements": [{"annotation_format": "ST{}", "position_option": "Custom", "position": {"x": 0.0, "y": 0.0, "orientation": 0.0, "side": "Front"}, "template_path": ""}], "route_rows_and_columns": true, "template_path": "", "generate_outline": false, "outline_delta": 0.0}
[key_placer.py:361]: Set key 1U distance: 19050000/19050000
[key_placer.py:123]: Switches by nets: defaultdict(<class 'list'>, {frozenset({'COL15', 'ROW0'}): ['SW16'], frozenset({'Net-(U2-PF11)', '+3.3V'}): ['SW85'], frozenset({'Net-(U2-NRST)', 'GND'}): ['SW84'], frozenset({'ROW5', 'COL15'}): ['SW83'], frozenset({'ROW5', 'COL14'}): ['SW82'], frozenset({'COL12', 'ROW5'}): ['SW81'], frozenset({'ROW5', 'COL11'}): ['SW80'], frozenset({'COL10', 'ROW5'}): ['SW79'], frozenset({'COL6', 'ROW5'}): ['SW78'], frozenset({'ROW5', 'COL2'}): ['SW77'], frozenset({'COL1', 'ROW5'}): ['SW76'], frozenset({'ROW5', 'COL0'}): ['SW75'], frozenset({'COL15', 'ROW4'}): ['SW74'], frozenset({'COL14', 'ROW4'}): ['SW73'], frozenset({'COL12', 'ROW4'}): ['SW72'], frozenset({'ROW4', 'COL11'}): ['SW71'], frozenset({'COL10', 'ROW4'}): ['SW70'], frozenset({'ROW4', 'COL9'}): ['SW69'], frozenset({'COL8', 'ROW4'}): ['SW68'], frozenset({'COL7', 'ROW4'}): ['SW67'], frozenset({'COL6', 'ROW4'}): ['SW66'], frozenset({'COL5', 'ROW4'}): ['SW65'], frozenset({'COL4', 'ROW4'}): ['SW64'], frozenset({'ROW4', 'COL3'}): ['SW63'], frozenset({'COL2', 'ROW4'}): ['SW62'], frozenset({'COL0', 'ROW4'}): ['SW61'], frozenset({'COL15', 'ROW3'}): ['SW60'], frozenset({'COL12', 'ROW3'}): ['SW59'], frozenset({'ROW3', 'COL11'}): ['SW58'], frozenset({'COL10', 'ROW3'}): ['SW57'], frozenset({'ROW3', 'COL9'}): ['SW56'], frozenset({'COL8', 'ROW3'}): ['SW55'], frozenset({'COL7', 'ROW3'}): ['SW54'], frozenset({'COL6', 'ROW3'}): ['SW53'], frozenset({'COL5', 'ROW3'}): ['SW52'], frozenset({'COL4', 'ROW3'}): ['SW51'], frozenset({'ROW3', 'COL3'}): ['SW50'], frozenset({'ROW3', 'COL2'}): ['SW49'], frozenset({'COL1', 'ROW3'}): ['SW48'], frozenset({'COL0', 'ROW3'}): ['SW47'], frozenset({'ROW2', 'COL15'}): ['SW46'], frozenset({'ROW2', 'COL14'}): ['SW45'], frozenset({'COL12', 'ROW2'}): ['SW44'], frozenset({'ROW2', 'COL11'}): ['SW43'], frozenset({'COL10', 'ROW2'}): ['SW42'], frozenset({'ROW2', 'COL9'}): ['SW41'], frozenset({'ROW2', 'COL8'}): ['SW40'], frozenset({'COL7', 'ROW2'}): ['SW39'], frozenset({'COL6', 'ROW2'}): ['SW38'], frozenset({'ROW2', 'COL5'}): ['SW37'], frozenset({'COL4', 'ROW2'}): ['SW36'], frozenset({'ROW2', 'COL3'}): ['SW35'], frozenset({'ROW2', 'COL2'}): ['SW34'], frozenset({'COL1', 'ROW2'}): ['SW33'], frozenset({'ROW2', 'COL0'}): ['SW32'], frozenset({'COL15', 'ROW1'}): ['SW31'], frozenset({'ROW1', 'COL14'}): ['SW30'], frozenset({'COL12', 'ROW1'}): ['SW29'], frozenset({'ROW1', 'COL11'}): ['SW28'], frozenset({'COL10', 'ROW1'}): ['SW27'], frozenset({'ROW1', 'COL9'}): ['SW26'], frozenset({'COL8', 'ROW1'}): ['SW25'], frozenset({'COL7', 'ROW1'}): ['SW24'], frozenset({'COL6', 'ROW1'}): ['SW23'], frozenset({'COL5', 'ROW1'}): ['SW22'], frozenset({'COL4', 'ROW1'}): ['SW21'], frozenset({'ROW1', 'COL3'}): ['SW20'], frozenset({'ROW1', 'COL2'}): ['SW19'], frozenset({'COL1', 'ROW1'}): ['SW18'], frozenset({'COL0', 'ROW1'}): ['SW17'], frozenset({'COL14', 'ROW0'}): ['SW15'], frozenset({'COL13', 'ROW0'}): ['SW14'], frozenset({'COL12', 'ROW0'}): ['SW13'], frozenset({'ROW0', 'COL11'}): ['SW12'], frozenset({'COL10', 'ROW0'}): ['SW11'], frozenset({'ROW0', 'COL9'}): ['SW10'], frozenset({'COL8', 'ROW0'}): ['SW9'], frozenset({'COL7', 'ROW0'}): ['SW8'], frozenset({'COL6', 'ROW0'}): ['SW7'], frozenset({'COL5', 'ROW0'}): ['SW6'], frozenset({'COL4', 'ROW0'}): ['SW5'], frozenset({'ROW0', 'COL3'}): ['SW4'], frozenset({'COL2', 'ROW0'}): ['SW3'], frozenset({'COL1', 'ROW0'}): ['SW2'], frozenset({'COL0', 'ROW0'}): ['SW1']})
[key_placer.py:127]: Diodes by switch: {'SW16': ['D16'], 'SW14': ['D14'], 'SW83': ['D83'], 'SW82': ['D82'], 'SW81': ['D81'], 'SW80': ['D80'], 'SW79': ['D79'], 'SW78': ['D78'], 'SW77': ['D77'], 'SW76': ['D76'], 'SW75': ['D75'], 'SW74': ['D74'], 'SW73': ['D73'], 'SW72': ['D72'], 'SW71': ['D71'], 'SW70': ['D70'], 'SW69': ['D69'], 'SW68': ['D68'], 'SW67': ['D67'], 'SW66': ['D66'], 'SW65': ['D65'], 'SW64': ['D64'], 'SW63': ['D63'], 'SW62': ['D62'], 'SW61': ['D61'], 'SW60': ['D60'], 'SW59': ['D59'], 'SW58': ['D58'], 'SW57': ['D57'], 'SW56': ['D56'], 'SW55': ['D55'], 'SW54': ['D54'], 'SW53': ['D53'], 'SW52': ['D52'], 'SW51': ['D51'], 'SW50': ['D50'], 'SW49': ['D49'], 'SW48': ['D48'], 'SW47': ['D47'], 'SW46': ['D46'], 'SW45': ['D45'], 'SW44': ['D44'], 'SW43': ['D43'], 'SW42': ['D42'], 'SW41': ['D41'], 'SW40': ['D40'], 'SW39': ['D39'], 'SW38': ['D38'], 'SW37': ['D37'], 'SW36': ['D36'], 'SW35': ['D35'], 'SW34': ['D34'], 'SW33': ['D33'], 'SW32': ['D32'], 'SW31': ['D31'], 'SW30': ['D30'], 'SW29': ['D29'], 'SW28': ['D28'], 'SW27': ['D27'], 'SW26': ['D26'], 'SW25': ['D25'], 'SW24': ['D24'], 'SW23': ['D23'], 'SW22': ['D22'], 'SW21': ['D21'], 'SW20': ['D20'], 'SW19': ['D19'], 'SW18': ['D18'], 'SW17': ['D17'], 'SW15': ['D15'], 'SW13': ['D13'], 'SW12': ['D12'], 'SW11': ['D11'], 'SW10': ['D10'], 'SW9': ['D9'], 'SW8': ['D8'], 'SW7': ['D7'], 'SW6': ['D6'], 'SW5': ['D5'], 'SW4': ['D4'], 'SW3': ['D3'], 'SW2': ['D2'], 'SW1': ['D1']}
[kle_serial.py:897]: User layout: [[{'a': 6}, 'Esc', 'F1', 'F2', 'F3', 'F4', 'F5', 'F6', 'F7', 'F8', 'F9', 'F10', 'F11', 'F12', 'Prt Scr', 'Home', 'Del'], [{'a': 4}, '~\n`', '!\n1', '@\n2', '#\n3', '$\n4', '%\n5', '^\n6', '&\n7', '*\n8', '(\n9', ')\n0', '_\n-', '+\n=', {'w': 2}, 'Backspace', {'a': 6}, 'Insert'], [{'a': 4, 'w': 1.5}, 'Tab', 'Q', 'W', 'E', 'R', 'T', 'Y', 'U', 'I', 'O', 'P', '{\n[', '}\n]', {'w': 1.5}, '|\n\\', {'a': 6}, 'PgUp'], [{'a': 4, 'w': 1.75}, 'Caps Lock', 'A', 'S', 'D', 'F', 'G', 'H', 'J', 'K', 'L', ':\n;', '"\n\'', {'w': 2.25}, 'Enter', {'a': 6}, 'PgDn'], [{'a': 4, 'w': 2.25}, 'Shift', 'Z', 'X', 'C', 'V', 'B', 'N', 'M', '<\n,', '>\n.', '?\n/', {'w': 1.75}, 'Shift', '↑', {'a': 6}, 'Pause'], [{'a': 4, 'w': 1.25}, 'Ctrl', {'w': 1.25}, 'Cmd', {'w': 1.25}, 'Alt', {'a': 7, 'w': 6.25}, '', {'a': 4, 'w': 1.25}, 'Alt', {'w': 1.25}, 'Fn', {'x': 0.5, 'a': 7}, '←', '↓', '→']]
[key_placer.py:661]: Layout offset: (28575000, 28575000)
[board_modifier.py:450]: Track added
[board_modifier.py:445]: Adding track segment (B.Cu): [(160703750, 130810000), (164623750, 134730000)]
[board_modifier.py:455]: Could not add track segment due to detected collision
[board_modifier.py:445]: Adding track segment (B.Cu): [(155733750, 130810000), (159653750, 134730000)]
[board_modifier.py:455]: Could not add track segment due to detected collision
[key_placer.py:423]: Routing SW77 with D77
[key_placer.py:425]: Using internal autorouter method
[board_modifier.py:522]: Routing at B.Cu layer
[board_modifier.py:539]: Netclass: Default, track width: 200000
[board_modifier.py:601]: Routing pad 'SW77:1' at (84296250, 130810000) with pad 'D77:2' at (93186250, 134730000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:445]: Adding track segment (B.Cu): [(84296250, 130810000), (89266250, 130810000)]
[board_modifier.py:450]: Track added
[board_modifier.py:445]: Adding track segment (B.Cu): [(89266250, 130810000), (93186250, 134730000)]
[board_modifier.py:455]: Could not add track segment due to detected collision
[board_modifier.py:445]: Adding track segment (B.Cu): [(84296250, 130810000), (88216250, 134730000)]
[board_modifier.py:455]: Could not add track segment due to detected collision
[key_placer.py:423]: Routing SW76 with D76
[key_placer.py:425]: Using internal autorouter method
[board_modifier.py:522]: Routing at B.Cu layer
[board_modifier.py:539]: Netclass: Default, track width: 200000
[board_modifier.py:601]: Routing pad 'SW76:1' at (60483750, 130810000) with pad 'D76:2' at (69373750, 134730000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:445]: Adding track segment (B.Cu): [(60483750, 130810000), (65453750, 130810000)]
[board_modifier.py:450]: Track added
[board_modifier.py:445]: Adding track segment (B.Cu): [(65453750, 130810000), (69373750, 134730000)]
[board_modifier.py:455]: Could not add track segment due to detected collision
[board_modifier.py:445]: Adding track segment (B.Cu): [(60483750, 130810000), (64403750, 134730000)]
[board_modifier.py:455]: Could not add track segment due to detected collision
[key_placer.py:423]: Routing SW75 with D75
[key_placer.py:425]: Using internal autorouter method
[board_modifier.py:522]: Routing at B.Cu layer
[board_modifier.py:539]: Netclass: Default, track width: 200000
[board_modifier.py:601]: Routing pad 'SW75:1' at (36671250, 130810000) with pad 'D75:2' at (45561250, 134730000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:445]: Adding track segment (B.Cu): [(36671250, 130810000), (41641250, 130810000)]
[board_modifier.py:450]: Track added
[board_modifier.py:445]: Adding track segment (B.Cu): [(41641250, 130810000), (45561250, 134730000)]
[board_modifier.py:455]: Could not add track segment due to detected collision
[board_modifier.py:445]: Adding track segment (B.Cu): [(36671250, 130810000), (40591250, 134730000)]
[board_modifier.py:455]: Could not add track segment due to detected collision
[key_placer.py:423]: Routing SW74 with D74
[key_placer.py:425]: Using internal autorouter method
[board_modifier.py:522]: Routing at B.Cu layer
[board_modifier.py:539]: Netclass: Default, track width: 200000
[board_modifier.py:601]: Routing pad 'SW74:1' at (320040000, 111760000) with pad 'D74:2' at (328930000, 115680000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:445]: Adding track segment (B.Cu): [(320040000, 111760000), (325010000, 111760000)]
[board_modifier.py:450]: Track added
[board_modifier.py:445]: Adding track segment (B.Cu): [(325010000, 111760000), (328930000, 115680000)]
[board_modifier.py:455]: Could not add track segment due to detected collision
[board_modifier.py:445]: Adding track segment (B.Cu): [(320040000, 111760000), (323960000, 115680000)]
[board_modifier.py:455]: Could not add track segment due to detected collision
[key_placer.py:423]: Routing SW73 with D73
[key_placer.py:425]: Using internal autorouter method
[board_modifier.py:522]: Routing at B.Cu layer
[board_modifier.py:539]: Netclass: Default, track width: 200000
[board_modifier.py:601]: Routing pad 'SW73:1' at (300990000, 111760000) with pad 'D73:2' at (309880000, 115680000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:445]: Adding track segment (B.Cu): [(300990000, 111760000), (305960000, 111760000)]
[board_modifier.py:450]: Track added
[board_modifier.py:445]: Adding track segment (B.Cu): [(305960000, 111760000), (309880000, 115680000)]
[board_modifier.py:455]: Could not add track segment due to detected collision
[board_modifier.py:445]: Adding track segment (B.Cu): [(300990000, 111760000), (304910000, 115680000)]
[board_modifier.py:455]: Could not add track segment due to detected collision
[key_placer.py:423]: Routing SW72 with D72
[key_placer.py:425]: Using internal autorouter method
[board_modifier.py:522]: Routing at B.Cu layer
[board_modifier.py:539]: Netclass: Default, track width: 200000
[board_modifier.py:601]: Routing pad 'SW72:1' at (274796250, 111760000) with pad 'D72:2' at (283686250, 115680000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:445]: Adding track segment (B.Cu): [(274796250, 111760000), (279766250, 111760000)]
[board_modifier.py:450]: Track added
[board_modifier.py:445]: Adding track segment (B.Cu): [(279766250, 111760000), (283686250, 115680000)]
[board_modifier.py:455]: Could not add track segment due to detected collision
[board_modifier.py:445]: Adding track segment (B.Cu): [(274796250, 111760000), (278716250, 115680000)]
[board_modifier.py:455]: Could not add track segment due to detected collision
[key_placer.py:423]: Routing SW71 with D71
[key_placer.py:425]: Using internal autorouter method
[board_modifier.py:522]: Routing at B.Cu layer
[board_modifier.py:539]: Netclass: Default, track width: 200000
[board_modifier.py:601]: Routing pad 'SW71:1' at (248602500, 111760000) with pad 'D71:2' at (257492500, 115680000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:445]: Adding track segment (B.Cu): [(248602500, 111760000), (253572500, 111760000)]
[board_modifier.py:450]: Track added
[board_modifier.py:445]: Adding track segment (B.Cu): [(253572500, 111760000), (257492500, 115680000)]
[board_modifier.py:455]: Could not add track segment due to detected collision
[board_modifier.py:445]: Adding track segment (B.Cu): [(248602500, 111760000), (252522500, 115680000)]
[board_modifier.py:455]: Could not add track segment due to detected collision
[key_placer.py:423]: Routing SW70 with D70
[key_placer.py:425]: Using internal autorouter method
[board_modifier.py:522]: Routing at B.Cu layer
[board_modifier.py:539]: Netclass: Default, track width: 200000
[board_modifier.py:601]: Routing pad 'SW70:1' at (229552500, 111760000) with pad 'D70:2' at (238442500, 115680000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:445]: Adding track segment (B.Cu): [(229552500, 111760000), (234522500, 111760000)]
[board_modifier.py:450]: Track added
[board_modifier.py:445]: Adding track segment (B.Cu): [(234522500, 111760000), (238442500, 115680000)]
[board_modifier.py:455]: Could not add track segment due to detected collision
[board_modifier.py:445]: Adding track segment (B.Cu): [(229552500, 111760000), (233472500, 115680000)]
[board_modifier.py:455]: Could not add track segment due to detected collision
[key_placer.py:423]: Routing SW69 with D69
[key_placer.py:425]: Using internal autorouter method
[board_modifier.py:522]: Routing at B.Cu layer
[board_modifier.py:539]: Netclass: Default, track width: 200000
[board_modifier.py:601]: Routing pad 'SW69:1' at (210502500, 111760000) with pad 'D69:2' at (219392500, 115680000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:445]: Adding track segment (B.Cu): [(210502500, 111760000), (215472500, 111760000)]
[board_modifier.py:450]: Track added
[board_modifier.py:445]: Adding track segment (B.Cu): [(215472500, 111760000), (219392500, 115680000)]
[board_modifier.py:455]: Could not add track segment due to detected collision
[board_modifier.py:445]: Adding track segment (B.Cu): [(210502500, 111760000), (214422500, 115680000)]
[board_modifier.py:455]: Could not add track segment due to detected collision
[key_placer.py:423]: Routing SW68 with D68
[key_placer.py:425]: Using internal autorouter method
[board_modifier.py:522]: Routing at B.Cu layer
[board_modifier.py:539]: Netclass: Default, track width: 200000
[board_modifier.py:601]: Routing pad 'SW68:1' at (191452500, 111760000) with pad 'D68:2' at (200342500, 115680000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:445]: Adding track segment (B.Cu): [(191452500, 111760000), (196422500, 111760000)]
[board_modifier.py:450]: Track added
[board_modifier.py:445]: Adding track segment (B.Cu): [(196422500, 111760000), (200342500, 115680000)]
[board_modifier.py:455]: Could not add track segment due to detected collision
[board_modifier.py:445]: Adding track segment (B.Cu): [(191452500, 111760000), (195372500, 115680000)]
[board_modifier.py:455]: Could not add track segment due to detected collision
[key_placer.py:423]: Routing SW67 with D67
[key_placer.py:425]: Using internal autorouter method
[board_modifier.py:522]: Routing at B.Cu layer
[board_modifier.py:539]: Netclass: Default, track width: 200000
[board_modifier.py:601]: Routing pad 'SW67:1' at (172402500, 111760000) with pad 'D67:2' at (181292500, 115680000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:445]: Adding track segment (B.Cu): [(172402500, 111760000), (177372500, 111760000)]
[board_modifier.py:450]: Track added
[board_modifier.py:445]: Adding track segment (B.Cu): [(177372500, 111760000), (181292500, 115680000)]
[board_modifier.py:455]: Could not add track segment due to detected collision
[board_modifier.py:445]: Adding track segment (B.Cu): [(172402500, 111760000), (176322500, 115680000)]
[board_modifier.py:455]: Could not add track segment due to detected collision
[key_placer.py:423]: Routing SW66 with D66
[key_placer.py:425]: Using internal autorouter method
[board_modifier.py:522]: Routing at B.Cu layer
[board_modifier.py:539]: Netclass: Default, track width: 200000
[board_modifier.py:601]: Routing pad 'SW66:1' at (153352500, 111760000) with pad 'D66:2' at (162242500, 115680000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:445]: Adding track segment (B.Cu): [(153352500, 111760000), (158322500, 111760000)]
[board_modifier.py:450]: Track added
[board_modifier.py:445]: Adding track segment (B.Cu): [(158322500, 111760000), (162242500, 115680000)]
[board_modifier.py:455]: Could not add track segment due to detected collision
[board_modifier.py:445]: Adding track segment (B.Cu): [(153352500, 111760000), (157272500, 115680000)]
[board_modifier.py:455]: Could not add track segment due to detected collision
[key_placer.py:423]: Routing SW65 with D65
[key_placer.py:425]: Using internal autorouter method
[board_modifier.py:522]: Routing at B.Cu layer
[board_modifier.py:539]: Netclass: Default, track width: 200000
[board_modifier.py:601]: Routing pad 'SW65:1' at (134302500, 111760000) with pad 'D65:2' at (143192500, 115680000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:445]: Adding track segment (B.Cu): [(134302500, 111760000), (139272500, 111760000)]
[board_modifier.py:450]: Track added
[board_modifier.py:445]: Adding track segment (B.Cu): [(139272500, 111760000), (143192500, 115680000)]
[board_modifier.py:455]: Could not add track segment due to detected collision
[board_modifier.py:445]: Adding track segment (B.Cu): [(134302500, 111760000), (138222500, 115680000)]
[board_modifier.py:455]: Could not add track segment due to detected collision
[key_placer.py:423]: Routing SW64 with D64
[key_placer.py:425]: Using internal autorouter method
[board_modifier.py:522]: Routing at B.Cu layer
[board_modifier.py:539]: Netclass: Default, track width: 200000
[board_modifier.py:601]: Routing pad 'SW64:1' at (115252500, 111760000) with pad 'D64:2' at (124142500, 115680000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:445]: Adding track segment (B.Cu): [(115252500, 111760000), (120222500, 111760000)]
[board_modifier.py:450]: Track added
[board_modifier.py:445]: Adding track segment (B.Cu): [(120222500, 111760000), (124142500, 115680000)]
[board_modifier.py:455]: Could not add track segment due to detected collision
[board_modifier.py:445]: Adding track segment (B.Cu): [(115252500, 111760000), (119172500, 115680000)]
[board_modifier.py:455]: Could not add track segment due to detected collision
[key_placer.py:423]: Routing SW63 with D63
[key_placer.py:425]: Using internal autorouter method
[board_modifier.py:522]: Routing at B.Cu layer
[board_modifier.py:539]: Netclass: Default, track width: 200000
[board_modifier.py:601]: Routing pad 'SW63:1' at (96202500, 111760000) with pad 'D63:2' at (105092500, 115680000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:445]: Adding track segment (B.Cu): [(96202500, 111760000), (101172500, 111760000)]
[board_modifier.py:450]: Track added
[board_modifier.py:445]: Adding track segment (B.Cu): [(101172500, 111760000), (105092500, 115680000)]
[board_modifier.py:455]: Could not add track segment due to detected collision
[board_modifier.py:445]: Adding track segment (B.Cu): [(96202500, 111760000), (100122500, 115680000)]
[board_modifier.py:455]: Could not add track segment due to detected collision
[key_placer.py:423]: Routing SW62 with D62
[key_placer.py:425]: Using internal autorouter method
[board_modifier.py:522]: Routing at B.Cu layer
[board_modifier.py:539]: Netclass: Default, track width: 200000
[board_modifier.py:601]: Routing pad 'SW62:1' at (77152500, 111760000) with pad 'D62:2' at (86042500, 115680000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:445]: Adding track segment (B.Cu): [(77152500, 111760000), (82122500, 111760000)]
[board_modifier.py:450]: Track added
[board_modifier.py:445]: Adding track segment (B.Cu): [(82122500, 111760000), (86042500, 115680000)]
[board_modifier.py:455]: Could not add track segment due to detected collision
[board_modifier.py:445]: Adding track segment (B.Cu): [(77152500, 111760000), (81072500, 115680000)]
[board_modifier.py:455]: Could not add track segment due to detected collision
[key_placer.py:423]: Routing SW61 with D61
[key_placer.py:425]: Using internal autorouter method
[board_modifier.py:522]: Routing at B.Cu layer
[board_modifier.py:539]: Netclass: Default, track width: 200000
[board_modifier.py:601]: Routing pad 'SW61:1' at (46196250, 111760000) with pad 'D61:2' at (55086250, 115680000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:445]: Adding track segment (B.Cu): [(46196250, 111760000), (51166250, 111760000)]
[board_modifier.py:450]: Track added
[board_modifier.py:445]: Adding track segment (B.Cu): [(51166250, 111760000), (55086250, 115680000)]
[board_modifier.py:455]: Could not add track segment due to detected collision
[board_modifier.py:445]: Adding track segment (B.Cu): [(46196250, 111760000), (50116250, 115680000)]
[board_modifier.py:455]: Could not add track segment due to detected collision
[key_placer.py:423]: Routing SW60 with D60
[key_placer.py:425]: Using internal autorouter method
[board_modifier.py:522]: Routing at B.Cu layer
[board_modifier.py:539]: Netclass: Default, track width: 200000
[board_modifier.py:601]: Routing pad 'SW60:1' at (320040000, 92710000) with pad 'D60:2' at (328930000, 96630000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:445]: Adding track segment (B.Cu): [(320040000, 92710000), (325010000, 92710000)]
[board_modifier.py:450]: Track added
[board_modifier.py:445]: Adding track segment (B.Cu): [(325010000, 92710000), (328930000, 96630000)]
[board_modifier.py:455]: Could not add track segment due to detected collision
[board_modifier.py:445]: Adding track segment (B.Cu): [(320040000, 92710000), (323960000, 96630000)]
[board_modifier.py:455]: Could not add track segment due to detected collision
[key_placer.py:423]: Routing SW59 with D59
[key_placer.py:425]: Using internal autorouter method
[board_modifier.py:522]: Routing at B.Cu layer
[board_modifier.py:539]: Netclass: Default, track width: 200000
[board_modifier.py:601]: Routing pad 'SW59:1' at (289083750, 92710000) with pad 'D59:2' at (297973750, 96630000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:445]: Adding track segment (B.Cu): [(289083750, 92710000), (294053750, 92710000)]
[board_modifier.py:450]: Track added
[board_modifier.py:445]: Adding track segment (B.Cu): [(294053750, 92710000), (297973750, 96630000)]
[board_modifier.py:455]: Could not add track segment due to detected collision
[board_modifier.py:445]: Adding track segment (B.Cu): [(289083750, 92710000), (293003750, 96630000)]
[board_modifier.py:455]: Could not add track segment due to detected collision
[key_placer.py:423]: Routing SW58 with D58
[key_placer.py:425]: Using internal autorouter method
[board_modifier.py:522]: Routing at B.Cu layer
[board_modifier.py:539]: Netclass: Default, track width: 200000
[board_modifier.py:601]: Routing pad 'SW58:1' at (258127500, 92710000) with pad 'D58:2' at (267017500, 96630000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:445]: Adding track segment (B.Cu): [(258127500, 92710000), (263097500, 92710000)]
[board_modifier.py:450]: Track added
[board_modifier.py:445]: Adding track segment (B.Cu): [(263097500, 92710000), (267017500, 96630000)]
[board_modifier.py:455]: Could not add track segment due to detected collision
[board_modifier.py:445]: Adding track segment (B.Cu): [(258127500, 92710000), (262047500, 96630000)]
[board_modifier.py:455]: Could not add track segment due to detected collision
[key_placer.py:423]: Routing SW57 with D57
[key_placer.py:425]: Using internal autorouter method
[board_modifier.py:522]: Routing at B.Cu layer
[board_modifier.py:539]: Netclass: Default, track width: 200000
[board_modifier.py:601]: Routing pad 'SW57:1' at (239077500, 92710000) with pad 'D57:2' at (247967500, 96630000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:445]: Adding track segment (B.Cu): [(239077500, 92710000), (244047500, 92710000)]
[board_modifier.py:450]: Track added
[board_modifier.py:445]: Adding track segment (B.Cu): [(244047500, 92710000), (247967500, 96630000)]
[board_modifier.py:455]: Could not add track segment due to detected collision
[board_modifier.py:445]: Adding track segment (B.Cu): [(239077500, 92710000), (242997500, 96630000)]
[board_modifier.py:455]: Could not add track segment due to detected collision
[key_placer.py:423]: Routing SW56 with D56
[key_placer.py:425]: Using internal autorouter method
[board_modifier.py:522]: Routing at B.Cu layer
[board_modifier.py:539]: Netclass: Default, track width: 200000
[board_modifier.py:601]: Routing pad 'SW56:1' at (220027500, 92710000) with pad 'D56:2' at (228917500, 96630000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:445]: Adding track segment (B.Cu): [(220027500, 92710000), (224997500, 92710000)]
[board_modifier.py:450]: Track added
[board_modifier.py:445]: Adding track segment (B.Cu): [(224997500, 92710000), (228917500, 96630000)]
[board_modifier.py:455]: Could not add track segment due to detected collision
[board_modifier.py:445]: Adding track segment (B.Cu): [(220027500, 92710000), (223947500, 96630000)]
[board_modifier.py:455]: Could not add track segment due to detected collision
[key_placer.py:423]: Routing SW55 with D55
[key_placer.py:425]: Using internal autorouter method
[board_modifier.py:522]: Routing at B.Cu layer
[board_modifier.py:539]: Netclass: Default, track width: 200000
[board_modifier.py:601]: Routing pad 'SW55:1' at (200977500, 92710000) with pad 'D55:2' at (209867500, 96630000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:445]: Adding track segment (B.Cu): [(200977500, 92710000), (205947500, 92710000)]
[board_modifier.py:450]: Track added
[board_modifier.py:445]: Adding track segment (B.Cu): [(205947500, 92710000), (209867500, 96630000)]
[board_modifier.py:455]: Could not add track segment due to detected collision
[board_modifier.py:445]: Adding track segment (B.Cu): [(200977500, 92710000), (204897500, 96630000)]
[board_modifier.py:455]: Could not add track segment due to detected collision
[key_placer.py:423]: Routing SW54 with D54
[key_placer.py:425]: Using internal autorouter method
[board_modifier.py:522]: Routing at B.Cu layer
[board_modifier.py:539]: Netclass: Default, track width: 200000
[board_modifier.py:601]: Routing pad 'SW54:1' at (181927500, 92710000) with pad 'D54:2' at (190817500, 96630000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:445]: Adding track segment (B.Cu): [(181927500, 92710000), (186897500, 92710000)]
[board_modifier.py:450]: Track added
[board_modifier.py:445]: Adding track segment (B.Cu): [(186897500, 92710000), (190817500, 96630000)]
[board_modifier.py:455]: Could not add track segment due to detected collision
[board_modifier.py:445]: Adding track segment (B.Cu): [(181927500, 92710000), (185847500, 96630000)]
[board_modifier.py:455]: Could not add track segment due to detected collision
[key_placer.py:423]: Routing SW53 with D53
[key_placer.py:425]: Using internal autorouter method
[board_modifier.py:522]: Routing at B.Cu layer
